user,item,label
16367, 817,0
14780,5739,1
14780, 17460,0
9103,8671,1
9103, 3577,0
36953,6389,1
36953, 5200,0
46343,12667,1
46343, 2091,0
47504,12026,1
47504, 6787,0
29402,14273,1
29402, 7493,0
43474,13350,1
43474, 3428,0
43942,8382,1
43942, 8636,0
5509,12191,1
5509, 13152,0
4987,13576,1
4987, 8337,0
38804,15493,1
38804, 15345,0
25655,6177,1
25655, 3078,0
48069,18516,1
48069, 19469,0
22590,19465,1
22590, 18674,0
33404,14895,1
33404, 18859,0
46651,11918,1
46651,19101,0
42083,5739,1
42083,17030,0
8807,19629,1
8807, 720,0
7455,15793,1
7455, 2871,0
7252,15651,1
7252, 4516,0
49587,8527,1
49587, 9139,0
41827,3683,1
41827, 7977,0
43626,4211,1
43626, 17424,0
34530,12997,1
34530, 9439,0
17374,1990,1
17374, 4473,0
34369,10154,1
34369, 11216,0
14812,12205,1
14812, 622,0
16218,14049,1
16218, 9856,0
37552,916,1
37552, 17404,0
28774,7212,1
28774,1479,0
42306,3549,1
42306, 140,0
969,5318,1
969, 5004,0
27521,5946,1
27521, 7362,0
11199,15372,1
11199, 10117,0
43223,8085,1
43223, 13359,0
9158,759,1
9158, 2698,0
6300,14124,1
6300, 3296,0
25542,8882,1
25542, 6392,0
22191,19446,1
22191, 17875,0
37735,3555,1
37735, 4474,0
40133,8283,1
40133, 19169,0
31941,3614,1
31941, 5944,0
18541,680,1
18541, 5629,0
27124,14234,1
27124, 19448,0
33342,5573,1
33342, 18490,0
37291,12184,1
37291, 9590,0
48726,15372,1
48726, 5877,0
16466,9564,1
16466, 18504,0
24585,16780,1
24585, 14839,0
27246,10144,1
27246, 10371,0
5078,5401,1
5078, 5725,0
26328,15119,1
26328, 783,0
39228,14435,1
39228, 17879,0
10881,3851,1
10881, 1764,0
13100,6389,1
13100, 2735,0
37334,8155,1
37334, 2379,0
29979,10351,1
29979, 13680,0
47289,10754,1
47289, 8539,0
45344,767,1
45344, 7432,0
31961,680,1
31961, 12485,0
49390,3785,1
49390, 1177,0
46498,12844,1
46498, 3879,0
36225,574,1
36225, 17858,0
39608,1751,1
39608,10839,0
32482,2392,1
32482, 11337,0
15576,7619,1
15576, 14105,0
15061,10694,1
15061, 4909,0
41403,832,1
41403, 5131,0
12383,17942,1
12383, 11987,0
1244,6581,1
1244, 4290,0
21054,16398,1
21054, 18021,0
37412,16402,1
37412, 14803,0
23161,10314,1
23161, 5066,0
37276,982,1
37276, 9127,0
61,14199,1
61, 17325,0
15872,717,1
15872, 7837,0
31828,19531,1
31828, 17489,0
29999,9537,1
29999, 17900,0
27689,16541,1
27689, 10305,0
23498,11924,1
23498, 8973,0
227,13285,1
227, 9495,0
22088,2010,1
22088, 11884,0
6820,14564,1
6820, 14685,0
31956,1133,1
31956, 7223,0
48322,3838,1
48322, 16769,0
22380,5294,1
22380, 14666,0
37430,15651,1
37430, 5288,0
4117,11929,1
4117, 15124,0
41402,17223,1
41402, 10849,0
3308,17875,1
3308, 4646,0
47721,5899,1
47721, 14610,0
42724,7254,1
42724, 16943,0
28827,278,1
28827, 6216,0
12711,12348,1
12711, 7867,0
16771,4404,1
16771, 2546,0
31937,7042,1
31937, 15808,0
44925,928,1
44925, 12591,0
21347,19545,1
21347, 6473,0
43318,8972,1
43318, 6275,0
35412,6217,1
35412, 7093,0
37125,15083,1
37125, 15511,0
27731,17041,1
27731, 17293,0
17868,4991,1
17868, 17213,0
9079,16577,1
9079, 15977,0
27829,19654,1
27829, 18735,0
5031,1207,1
5031, 7450,0
35266,4072,1
35266, 4384,0
39254,11804,1
39254,3812,0
6109,19473,1
6109, 18754,0
8865,4630,1
8865, 2004,0
27501,5759,1
27501, 14102,0
11595,2870,1
11595, 17081,0
46223,5100,1
46223, 1277,0
20622,17534,1
20622, 7233,0
1412,18879,1
1412, 17228,0
48704,8041,1
48704, 14794,0
4216,4292,1
4216, 6376,0
13794,18639,1
13794, 8025,0
18237,181,1
18237, 12611,0
3505,6167,1
3505, 10576,0
13095,16624,1
13095, 19307,0
34703,11000,1
34703,7791,0
42811,2676,1
42811, 4368,0
42001,2369,1
42001, 5946,0
5995,2936,1
5995, 6837,0
24029,14049,1
24029, 5556,0
20149,4583,1
20149, 16446,0
7576,371,1
7576, 17074,0
29364,6349,1
29364, 14563,0
35548,6245,1
35548, 2069,0
36653,18882,1
36653, 957,0
9956,870,1
9956, 7089,0
15939,8671,1
15939, 7720,0
4568,19384,1
4568, 573,0
32248,17824,1
32248, 1557,0
41521,2099,1
41521, 19257,0
17862,6448,1
17862, 7226,0
17639,9583,1
17639, 11352,0
7864,5345,1
7864, 13658,0
13076,9051,1
13076,17151,0
35370,13860,1
35370, 10084,0
15578,9164,1
15578, 2471,0
48988,16981,1
48988,17512,0
37225,8096,1
37225, 4699,0
10239,10475,1
10239, 19152,0
8447,15253,1
8447, 12492,0
37807,8085,1
37807, 14038,0
41064,6903,1
41064, 10023,0
11577,18628,1
11577, 9807,0
37418,11920,1
37418, 7034,0
17415,10830,1
17415, 13348,0
36421,17156,1
36421, 7307,0
539,8155,1
539, 9809,0
6829,15815,1
6829, 16679,0
2418,13082,1
2418, 8104,0
18439,10144,1
18439, 1477,0
1639,12545,1
1639, 14230,0
21670,1270,1
21670, 2140,0
38194,15411,1
38194,11890,0
2194,6537,1
2194,13626,0
12788,4924,1
12788, 9317,0
6000,7963,1
6000, 2942,0
37010,17013,1
37010, 14414,0
39844,11607,1
39844, 11644,0
20647,5032,1
20647, 18927,0
8924,7254,1
8924, 14480,0
45861,9842,1
45861, 3405,0
39977,19572,1
39977, 15514,0
37394,1169,1
37394, 17875,0
29642,1689,1
29642, 13199,0
48219,3612,1
48219, 10795,0
3935,776,1
3935, 15759,0
33012,2470,1
33012, 754,0
17390,9756,1
17390, 5405,0
10257,14513,1
10257, 1974,0
18276,16993,1
18276, 8639,0
30786,254,1
30786, 8794,0
48022,2687,1
48022, 1410,0
9157,941,1
9157, 10554,0
46867,5155,1
46867, 9708,0
21262,11194,1
21262, 4783,0
11714,16501,1
11714, 14821,0
20756,12294,1
20756, 12342,0
39337,10570,1
39337, 10622,0
285,682,1
285, 19063,0
28724,2960,1
28724, 8812,0
40887,7607,1
40887, 14116,0
48586,17223,1
48586, 4273,0
45633,6188,1
45633, 3991,0
32974,15363,1
32974, 13624,0
2472,13929,1
2472, 19332,0
49045,4238,1
49045, 13030,0
17452,3302,1
17452, 11859,0
40235,8660,1
40235, 7263,0
35669,9464,1
35669, 12177,0
20541,19188,1
20541, 4433,0
9322,11373,1
9322, 5696,0
22566,3078,1
22566, 1687,0
620,9596,1
620, 3960,0
6008,5009,1
6008, 3191,0
22900,15758,1
22900, 1091,0
35124,7607,1
35124, 15952,0
19439,12349,1
19439,12816,0
17050,1993,1
17050, 5579,0
30975,1753,1
30975, 10834,0
48477,4134,1
48477, 8957,0
45730,7373,1
45730, 7023,0
14278,3238,1
14278, 1676,0
34021,12635,1
34021, 9858,0
25817,4924,1
25817, 11141,0
44824,17001,1
44824, 10560,0
19795,5413,1
19795,19713,0
38663,7588,1
38663, 19708,0
16910,11758,1
16910, 10210,0
11052,12150,1
11052, 12919,0
40355,680,1
40355, 6148,0
39195,12218,1
39195, 5902,0
34632,1809,1
34632, 1834,0
12709,3474,1
12709, 13728,0
14621,11098,1
14621, 10561,0
39819,10557,1
39819, 10686,0
44000,4896,1
44000,14757,0
10619,960,1
10619, 5828,0
32922,17687,1
32922, 11441,0
15319,6815,1
15319, 15530,0
48130,5455,1
48130, 15563,0
9978,3214,1
9978, 17941,0
47565,15897,1
47565, 15346,0
19063,8417,1
19063, 15416,0
3900,2942,1
3900, 6597,0
28491,15174,1
28491, 8790,0
11235,6369,1
11235, 3821,0
2337,15791,1
2337, 13433,0
32061,16697,1
32061, 18684,0
33007,13640,1
33007, 17733,0
36522,11570,1
36522, 11654,0
37098,12961,1
37098, 11308,0
13251,5345,1
13251, 18956,0
45514,13096,1
45514, 9590,0
40675,2608,1
40675, 17452,0
41233,3748,1
41233,17448,0
42671,12635,1
42671, 10628,0
19472,6994,1
19472, 19009,0
21477,761,1
21477, 5504,0
10143,10710,1
10143, 17701,0
33672,6300,1
33672, 17506,0
24386,5044,1
24386, 547,0
24229,18746,1
24229, 15719,0
12251,2770,1
12251, 10026,0
48824,10348,1
48824, 5418,0
41513,11663,1
41513, 11961,0
34168,7233,1
34168, 15476,0
42628,11437,1
42628,4464,0
43301,10146,1
43301, 10967,0
18124,6822,1
18124, 10870,0
33385,11052,1
33385, 3888,0
29144,17605,1
29144, 9617,0
39453,18559,1
39453, 5619,0
31258,8160,1
31258, 16379,0
8304,13356,1
8304, 3541,0
214,1277,1
214, 2267,0
3373,680,1
3373, 7848,0
35127,14791,1
35127,1947,0
32804,14332,1
32804, 17646,0
3147,823,1
3147, 6672,0
2655,6713,1
2655, 18793,0
13242,6579,1
13242, 2497,0
26234,7645,1
26234, 17522,0
40328,10374,1
40328, 15590,0
26600,574,1
26600, 18691,0
26203,19537,1
26203, 8231,0
18475,11648,1
18475, 10437,0
16386,11749,1
16386, 100,0
37460,16653,1
37460, 18991,0
30612,16209,1
30612, 15759,0
37895,6554,1
37895, 17103,0
29087,19537,1
29087, 7210,0
1808,17521,1
1808, 8213,0
15527,373,1
15527, 19258,0
10297,18556,1
10297, 16190,0
14579,5481,1
14579, 17535,0
35329,17280,1
35329, 16695,0
46002,16030,1
46002, 12914,0
33891,16139,1
33891, 5100,0
35527,9665,1
35527, 11682,0
10960,7687,1
10960, 10419,0
35541,3674,1
35541, 13613,0
4402,2065,1
4402, 17763,0
20776,13039,1
20776, 4783,0
24189,66,1
24189, 6156,0
44134,9675,1
44134, 15478,0
46618,12545,1
46618,9797,0
38562,18296,1
38562, 8392,0
24108,9651,1
24108, 4657,0
48838,7858,1
48838, 7343,0
4424,6039,1
4424, 15173,0
41356,11649,1
41356, 1067,0
44101,6051,1
44101, 13292,0
23054,15777,1
23054, 11346,0
2144,4123,1
2144, 1231,0
19839,185,1
19839, 19052,0
17932,13381,1
17932, 13811,0
14112,10548,1
14112, 18066,0
45407,10154,1
45407, 17898,0
13709,17778,1
13709, 11627,0
49432,3941,1
49432, 14553,0
38627,14270,1
38627, 364,0
45238,10517,1
45238, 11876,0
38340,9985,1
38340, 14248,0
13150,18225,1
13150, 15940,0
34156,5768,1
34156, 17834,0
5899,5815,1
5899, 8475,0
45509,4041,1
45509, 17987,0
26513,3851,1
26513, 9937,0
15574,12545,1
15574, 17185,0
47557,11177,1
47557, 1649,0
16300,10908,1
16300, 14949,0
33377,6500,1
33377, 9796,0
30189,1451,1
30189, 11142,0
28382,7621,1
28382, 14786,0
12770,680,1
12770, 14105,0
31003,2675,1
31003,16909,0
33332,6077,1
33332, 10950,0
12637,7905,1
12637,16967,0
22950,16678,1
22950, 15477,0
32679,8980,1
32679, 907,0
11742,1915,1
11742, 10487,0
48148,12324,1
48148, 14541,0
40179,7867,1
40179, 2010,0
23320,12495,1
23320, 9005,0
48944,14351,1
48944, 15651,0
25322,2008,1
25322, 18528,0
11771,209,1
11771, 11244,0
20262,14140,1
20262, 14217,0
4268,7607,1
4268, 8776,0
46355,14261,1
46355, 8790,0
34389,5219,1
34389, 12527,0
9714,9114,1
9714, 16756,0
36483,17111,1
36483, 13003,0
20592,14049,1
20592, 3326,0
6048,8389,1
6048, 13860,0
27044,3079,1
27044,15952,0
33600,5935,1
33600, 5455,0
1872,18880,1
1872, 14114,0
41151,1643,1
41151, 12980,0
36288,15084,1
36288, 11484,0
32902,18746,1
32902, 18680,0
2897,15514,1
2897, 16853,0
18006,6183,1
18006, 17545,0
16334,870,1
16334, 14588,0
28707,18173,1
28707,14102,0
49654,8190,1
49654, 16377,0
12858,9118,1
12858, 2602,0
27228,14223,1
27228, 19121,0
12778,3614,1
12778, 11355,0
42364,14498,1
42364, 6631,0
38830,7940,1
38830, 764,0
9274,12827,1
9274, 16351,0
45908,13051,1
45908, 912,0
2838,14683,1
2838, 2882,0
14123,5448,1
14123, 12206,0
36863,10128,1
36863, 2183,0
21706,19311,1
21706, 3053,0
33163,2315,1
33163, 4776,0
34659,16023,1
34659, 2363,0
37705,19300,1
37705, 18890,0
48790,17251,1
48790, 13470,0
27395,5082,1
27395, 10377,0
13315,8382,1
13315, 10193,0
42096,12133,1
42096, 4691,0
32360,10859,1
32360, 6381,0
46777,2414,1
46777, 10971,0
44428,3998,1
44428, 5339,0
47457,156,1
47457, 8649,0
14980,4341,1
14980, 13390,0
36721,473,1
36721,12448,0
5839,18950,1
5839, 14843,0
45328,3271,1
45328, 9449,0
16387,13342,1
16387, 13226,0
25342,14629,1
25342, 18806,0
34868,515,1
34868, 8632,0
49901,6772,1
49901, 4171,0
3710,4437,1
3710, 18098,0
49301,11819,1
49301, 5707,0
14028,3035,1
14028, 1967,0
39034,5337,1
39034,18144,0
39948,18380,1
39948, 11806,0
11197,2251,1
11197, 17821,0
46946,4559,1
46946, 411,0
22103,5165,1
22103, 3284,0
43824,18303,1
43824, 7103,0
28564,8457,1
28564, 12831,0
19260,3291,1
19260, 6070,0
44967,9553,1
44967, 12034,0
3526,14754,1
3526, 15117,0
7518,17879,1
7518, 18392,0
48365,6136,1
48365,8715,0
28635,19707,1
28635,15459,0
8440,2969,1
8440, 3434,0
40655,12789,1
40655, 6951,0
28160,4587,1
28160, 5043,0
31980,8671,1
31980, 10513,0
49691,2399,1
49691, 3628,0
36905,8468,1
36905, 13583,0
1876,8480,1
1876, 231,0
11725,3614,1
11725, 7304,0
17763,14120,1
17763, 4801,0
10588,18127,1
10588, 3870,0
3612,15435,1
3612, 16705,0
10466,6838,1
10466, 15504,0
39877,12721,1
39877, 3014,0
43635,911,1
43635, 16322,0
12007,2770,1
12007, 16590,0
18644,10712,1
18644, 12896,0
6986,15881,1
6986, 11119,0
9827,17579,1
9827, 18991,0
15738,19624,1
15738, 6066,0
20588,15841,1
20588, 5602,0
31669,8417,1
31669, 12613,0
33829,14123,1
33829, 17556,0
39414,3302,1
39414, 1772,0
3921,9199,1
3921, 13248,0
28717,4870,1
28717, 1702,0
36510,11918,1
36510, 326,0
43610,9985,1
43610, 3935,0
20210,7598,1
20210, 4440,0
43182,14472,1
43182, 6138,0
11239,4071,1
11239, 19559,0
20825,9416,1
20825, 15531,0
16217,12327,1
16217, 1221,0
6056,3928,1
6056, 18497,0
7512,11200,1
7512, 12124,0
31705,10732,1
31705, 7263,0
42258,8375,1
42258, 17858,0
20859,4156,1
20859, 7586,0
34226,9225,1
34226, 19648,0
44578,6810,1
44578, 13611,0
22540,4611,1
22540,10576,0
16026,16455,1
16026, 4921,0
17352,14747,1
17352, 6180,0
29603,15316,1
29603, 2834,0
11318,17178,1
11318, 17576,0
33597,14255,1
33597, 17093,0
28219,3679,1
28219, 12172,0
40571,10314,1
40571, 14480,0
28162,18225,1
28162, 12474,0
7081,15712,1
7081, 417,0
12652,16316,1
12652, 18748,0
32959,6010,1
32959, 4909,0
13213,2770,1
13213, 3067,0
28593,5032,1
28593, 9,0
28093,3293,1
28093, 16213,0
27586,5044,1
27586, 15691,0
22263,15841,1
22263, 5631,0
22592,674,1
22592, 5123,0
30988,12463,1
30988, 17117,0
45827,5885,1
45827, 9451,0
12856,156,1
12856, 11657,0
6151,4775,1
6151, 11145,0
6018,5815,1
6018, 9190,0
6983,1173,1
6983, 3068,0
15390,7695,1
15390, 3545,0
42174,16893,1
42174, 3137,0
7061,2443,1
7061, 18536,0
38932,11828,1
38932, 16862,0
18341,1277,1
18341, 11095,0
42984,156,1
42984, 2679,0
40393,19139,1
40393, 3495,0
20992,16955,1
20992, 19159,0
27620,14928,1
27620, 13307,0
14976,12341,1
14976, 15825,0
3997,1650,1
3997, 8196,0
42447,3679,1
42447, 6494,0
15797,15483,1
15797, 8533,0
14778,6331,1
14778, 5098,0
1434,6017,1
1434, 14277,0
25304,16316,1
25304,2742,0
48135,10970,1
48135, 16142,0
47546,6163,1
47546, 12620,0
32236,14069,1
32236, 19627,0
40043,8581,1
40043, 18002,0
6157,3293,1
6157, 9622,0
3994,15694,1
3994, 7369,0
39269,3359,1
39269, 13405,0
14739,13082,1
14739, 11264,0
32837,14412,1
32837, 2538,0
39492,6369,1
39492, 11208,0
5698,6328,1
5698, 14564,0
23993,3779,1
23993, 10984,0
37753,657,1
37753, 18487,0
17442,9574,1
17442, 19101,0
36146,3614,1
36146, 13839,0
47124,2267,1
47124, 16305,0
32677,8070,1
32677, 8021,0
34563,18505,1
34563, 17521,0
22658,6354,1
22658, 5719,0
25776,1676,1
25776, 3067,0
48831,5815,1
48831, 6832,0
16747,3293,1
16747, 19310,0
34343,12361,1
34343, 5843,0
3190,54,1
3190, 3762,0
23,18296,1
23, 14575,0
46776,19654,1
46776, 1356,0
6291,8413,1
6291, 8550,0
2020,14692,1
2020,6586,0
43836,17456,1
43836, 5520,0
40844,265,1
40844, 12110,0
40748,4818,1
40748, 16604,0
13949,11793,1
13949, 1978,0
23819,13829,1
23819, 3890,0
7417,7440,1
7417, 1844,0
45644,6539,1
45644, 14232,0
10160,3696,1
10160, 3277,0
29406,6338,1
29406, 3927,0
19289,11721,1
19289, 54,0
33224,15738,1
33224, 7500,0
46351,14054,1
46351, 5021,0
25680,2027,1
25680, 10765,0
15964,19489,1
15964, 19319,0
11366,6729,1
11366, 4968,0
20769,13690,1
20769, 6818,0
17009,14049,1
17009, 728,0
30672,2770,1
30672, 11710,0
7124,1361,1
7124, 1681,0
3794,18629,1
3794, 8785,0
14935,16656,1
14935, 10550,0
4276,7079,1
4276, 14124,0
11439,11570,1
11439, 3284,0
1090,12327,1
1090, 16786,0
46957,19276,1
46957, 13349,0
31079,18066,1
31079, 12005,0
5331,10678,1
5331, 12811,0
3197,14588,1
3197, 17887,0
8269,15955,1
8269, 4737,0
31281,4772,1
31281, 18335,0
35866,4558,1
35866, 7346,0
15652,7436,1
15652, 19727,0
145,11151,1
145,15834,0
31659,19537,1
31659, 10923,0
6643,1188,1
6643, 10228,0
41172,15988,1
41172, 11888,0
34133,6188,1
34133, 11774,0
40310,15312,1
40310, 14828,0
49201,14332,1
49201, 2540,0
21835,6680,1
21835, 4214,0
19074,6970,1
19074, 18248,0
17108,9719,1
17108, 4149,0
31581,6660,1
31581, 716,0
12020,7959,1
12020, 3015,0
41856,13583,1
41856, 650,0
15187,12601,1
15187, 4870,0
18890,6579,1
18890, 11648,0
1403,16024,1
1403, 15661,0
43107,5100,1
43107, 8624,0
11063,5274,1
11063, 14635,0
40561,1700,1
40561, 6498,0
28385,17024,1
28385, 18503,0
23965,19537,1
23965, 18496,0
46979,18637,1
46979, 11458,0
3269,13448,1
3269, 19599,0
7762,19700,1
7762, 14324,0
41479,18108,1
41479, 8281,0
23545,12173,1
23545, 4303,0
14390,15621,1
14390, 2657,0
20288,8678,1
20288, 13803,0
4949,4798,1
4949, 5641,0
47389,12324,1
47389, 1248,0
2875,3614,1
2875, 4569,0
26207,3485,1
26207, 12366,0
37968,12896,1
37968, 9378,0
8860,5199,1
8860, 1763,0
35369,8678,1
35369, 6245,0
5460,2200,1
5460, 365,0
23534,1151,1
23534, 17078,0
47377,6593,1
47377, 3949,0
23177,11498,1
23177, 15124,0
6792,3614,1
6792, 695,0
46333,2831,1
46333, 7855,0
23636,8304,1
23636, 18914,0
26554,19126,1
26554, 3992,0
29109,2332,1
29109, 3081,0
35157,19609,1
35157, 535,0
32337,11293,1
32337, 5742,0
12540,15890,1
12540, 14829,0
4720,11536,1
4720, 13284,0
42420,10735,1
42420, 6647,0
12174,11202,1
12174, 15458,0
27933,7133,1
27933, 19161,0
26873,12994,1
26873, 4621,0
25409,6513,1
25409, 2157,0
26000,664,1
26000, 19454,0
25241,1091,1
25241,10773,0
5167,4994,1
5167, 19563,0
8785,6893,1
8785, 16058,0
13862,2089,1
13862, 16985,0
10377,1982,1
10377, 3673,0
8167,5105,1
8167, 3045,0
19376,12150,1
19376, 3637,0
18449,8283,1
18449, 1818,0
10681,11168,1
10681, 7730,0
16694,15559,1
16694, 574,0
38063,12951,1
38063, 14435,0
19764,1312,1
19764, 15781,0
39695,832,1
39695, 9719,0
25235,3851,1
25235, 8075,0
29161,16736,1
29161, 15632,0
1698,17063,1
1698, 4166,0
28380,19654,1
28380, 9578,0
32634,7038,1
32634, 18329,0
34582,14049,1
34582, 1716,0
49939,16462,1
49939, 11352,0
6853,16731,1
6853, 13888,0
10289,6826,1
10289, 18346,0
25311,11607,1
25311, 11208,0
34182,3359,1
34182, 7753,0
17094,1694,1
17094, 19467,0
38668,15372,1
38668, 5752,0
43042,11437,1
43042, 17140,0
36239,482,1
36239, 1915,0
9737,17885,1
9737, 6413,0
46464,13353,1
46464, 7000,0
40138,17474,1
40138, 5988,0
20641,4870,1
20641, 5542,0
17768,4569,1
17768, 11228,0
26583,14461,1
26583, 14864,0
9220,13173,1
9220, 7507,0
17651,2675,1
17651, 10424,0
20211,14387,1
20211, 16732,0
32495,6505,1
32495, 4657,0
9856,16398,1
9856,10517,0
47657,10383,1
47657, 1002,0
17928,17695,1
17928, 12182,0
1539,16788,1
1539,6638,0
10001,12073,1
10001, 19430,0
19121,17881,1
19121, 9021,0
30266,14558,1
30266, 3813,0
27909,12614,1
27909, 14910,0
8234,16155,1
8234, 2072,0
14694,12789,1
14694,4831,0
10338,14373,1
10338, 977,0
39736,18879,1
39736, 12811,0
3065,6713,1
3065, 11172,0
24048,16378,1
24048, 8440,0
39237,16886,1
39237, 1703,0
17309,1987,1
17309, 13830,0
46431,12073,1
46431, 2911,0
46146,6883,1
46146, 7694,0
46262,3864,1
46262, 11244,0
18488,12327,1
18488, 15793,0
9343,2443,1
9343, 8214,0
15227,15031,1
15227, 12424,0
1746,18097,1
1746, 5822,0
6269,4870,1
6269, 18904,0
23941,4870,1
23941, 7285,0
5747,7598,1
5747, 4829,0
25621,11422,1
25621, 8344,0
15151,6736,1
15151, 19065,0
2971,10311,1
2971, 13461,0
22690,4977,1
22690, 1947,0
38065,3005,1
38065, 17292,0
4795,15988,1
4795, 18120,0
38453,12397,1
38453, 1333,0
45872,11352,1
45872, 17844,0
13043,14533,1
13043, 15858,0
35053,18407,1
35053, 4441,0
47688,123,1
47688, 13627,0
36931,12327,1
36931, 5947,0
31010,11202,1
31010, 18121,0
39641,11663,1
39641, 2854,0
45607,534,1
45607, 5659,0
14974,19349,1
14974, 15978,0
25902,17302,1
25902, 18062,0
47493,1612,1
47493,1921,0
38326,5704,1
38326, 16944,0
1664,18407,1
1664, 16709,0
15603,11920,1
15603, 9079,0
23830,18303,1
23830, 5422,0
46977,1923,1
46977, 266,0
6341,953,1
6341, 3496,0
16528,4997,1
16528,2934,0
22344,8987,1
22344, 8830,0
29284,6532,1
29284, 6314,0
10486,15825,1
10486, 982,0
14309,11202,1
14309, 13864,0
34626,8123,1
34626, 13397,0
43495,4087,1
43495, 16128,0
8974,14267,1
8974, 13490,0
18746,8447,1
18746, 15677,0
13612,5363,1
13612, 15152,0
13954,213,1
13954,2679,0
34413,3710,1
34413, 10766,0
19246,996,1
19246, 13024,0
17380,15457,1
17380, 19574,0
10641,8203,1
10641, 15354,0
33818,667,1
33818, 6427,0
23973,1753,1
23973, 15696,0
3947,13811,1
3947, 11530,0
19402,14791,1
19402, 12820,0
33727,6590,1
33727, 2545,0
34098,11539,1
34098, 9176,0
12054,9596,1
12054, 3411,0
382,2946,1
382,8565,0
26259,8559,1
26259, 4454,0
16216,15577,1
16216, 1031,0
1075,10932,1
1075, 10715,0
31595,209,1
31595, 6225,0
31207,16313,1
31207, 10434,0
8371,12400,1
8371, 17900,0
4956,15381,1
4956, 13051,0
21792,18419,1
21792, 17456,0
7672,8324,1
7672, 1357,0
20618,12026,1
20618, 11345,0
13473,8702,1
13473, 4084,0
17934,1624,1
17934, 7859,0
3624,3808,1
3624, 6126,0
29321,17234,1
29321, 17689,0
26357,156,1
26357, 17170,0
14092,16634,1
14092, 6998,0
4258,10498,1
4258, 10374,0
18302,14208,1
18302, 66,0
5079,7629,1
5079, 5134,0
21257,8874,1
21257, 11586,0
6929,7044,1
6929, 2974,0
17942,16462,1
17942, 15895,0
49425,870,1
49425,3886,0
47834,340,1
47834, 17864,0
23660,16794,1
23660, 12792,0
40610,12990,1
40610, 8310,0
20810,1005,1
20810, 11544,0
14615,7940,1
14615,19196,0
30142,11858,1
30142, 15600,0
41156,15174,1
41156, 2763,0
45502,690,1
45502,6950,0
3530,236,1
3530, 834,0
11722,18724,1
11722, 7551,0
32089,12327,1
32089, 875,0
29777,14430,1
29777, 989,0
7164,19710,1
7164, 3012,0
40011,17212,1
40011, 14458,0
4847,17148,1
4847, 7757,0
16022,7607,1
16022, 6034,0
6594,16061,1
6594, 7383,0
38901,9749,1
38901, 8945,0
22670,9816,1
22670, 15057,0
47073,11929,1
47073, 12463,0
7339,5237,1
7339, 19302,0
40278,17946,1
40278, 19523,0
10217,3555,1
10217, 9190,0
26593,5888,1
26593, 19446,0
24348,2470,1
24348, 19252,0
7736,1498,1
7736, 174,0
13818,10062,1
13818, 6350,0
39880,8678,1
39880, 8601,0
48122,16190,1
48122, 19633,0
44887,18102,1
44887, 15542,0
45393,16325,1
45393, 5553,0
12596,3710,1
12596, 16842,0
35863,7710,1
35863, 14231,0
37614,7223,1
37614, 14805,0
4179,12953,1
4179, 16475,0
34788,15068,1
34788, 18206,0
40215,12395,1
40215, 17815,0
40695,6285,1
40695,19379,0
30674,11494,1
30674,3733,0
6129,15702,1
6129, 15814,0
44159,4365,1
44159, 15874,0
42383,19283,1
42383, 14241,0
43138,6908,1
43138, 5324,0
35262,2965,1
35262, 19626,0
9283,8768,1
9283, 831,0
38053,1359,1
38053, 5396,0
41317,16112,1
41317, 6796,0
48503,8447,1
48503, 12665,0
28120,15544,1
28120, 14784,0
27368,11384,1
27368, 17524,0
36049,6994,1
36049, 17795,0
14553,11114,1
14553, 206,0
42145,574,1
42145, 7281,0
30118,13220,1
30118, 17302,0
23861,7301,1
23861, 17668,0
37575,3899,1
37575, 10780,0
3114,3886,1
3114, 3408,0
42770,17063,1
42770, 10543,0
27100,9971,1
27100, 6086,0
25343,13594,1
25343, 11449,0
6744,9228,1
6744, 5155,0
30040,3614,1
30040, 17795,0
35105,6051,1
35105, 3186,0
44421,5719,1
44421, 10523,0
17239,10114,1
17239,13066,0
17501,5131,1
17501, 8490,0
30203,6539,1
30203, 6737,0
1481,9665,1
1481, 8319,0
22053,5739,1
22053, 1305,0
44076,9958,1
44076, 5084,0
38408,1782,1
38408, 17982,0
34346,18488,1
34346, 17821,0
38166,7346,1
38166, 6829,0
7747,3614,1
7747, 16125,0
19773,17148,1
19773, 3366,0
4116,18781,1
4116, 5838,0
21716,11202,1
21716, 3621,0
33204,11378,1
33204, 7818,0
38283,960,1
38283, 16310,0
16739,5522,1
16739, 14131,0
28047,16741,1
28047, 7990,0
42993,2969,1
42993,14017,0
19526,14199,1
19526, 17292,0
25226,8198,1
25226, 2835,0
43149,17288,1
43149, 5166,0
36177,10008,1
